#Timestamp, Heart Rate, Heart Rate Variability, Heart Rate Confidence, Current Scene, (xPos, yPos, zPos), (wRot, xRot, yRot, zRot)
4/28/2015,12:40:41,79,47,100,3, (31.86329, 1.01, 35.96901), (0.9999754, 0, 0.007020427, 0)

4/28/2015,12:40:42,80,46,100,3, (31.59877, 1.01, 39.93192), (0.9999757, 0, 0.006965302, 0)

4/28/2015,12:40:43,81,46,100,3, (31.96992, 1.01, 40.94387), (0.9999761, 0, 0.006919703, 0)

4/28/2015,12:40:44,79,46,100,3, (35.20701, 1.007417, 42.8065), (0.9999765, 0, 0.006856948, 0)

4/28/2015,12:40:45,76,46,100,3, (37.26046, 1.01, 43.1409), (0.9999757, 0, 0.006963508, 0)

4/28/2015,12:40:46,80,46,100,3, (37.30773, 1.01, 43.11826), (0.9999754, 0, 0.00702098, 0)

